symbol,hgnc_id,entrez_id
ANKRD44-DT,55840,105373824
ANKRD44-IT1,41477,101927547
ANKRD45,24786,339416
ANKRD46,27229,157567
ANKRD49,25970,54851
ANKRD49P1,54619,100419814
ANKRD49P2,54620,116435289
ANKRD49P3,54621,391834
ANKRD49P4,54622,100130680
ANKRD50,29223,57182
ANKRD52,26614,283373
ANKRD53,25691,79998
ANKRD54,25185,129138
ANKRD54P1,39214,100419962
ANKRD55,25681,79722
ANKRD60,16217,140731
ANKRD61,22467,100310846
ANKRD62,35241,342850
ANKRD62P1,42363,107080639
ANKRD62P1-PARP4P3,42393,23783
ANKRD63,40027,100131244
ANKRD65,42950,441869
ANKRD65-AS1,55844,105378585
ANKRD66,44669,100287718
ANKS1A,20961,23294
ANKS1B,24600,56899
ANKS3,29422,124401
ANKS4B,26795,257629
ANKS6,26724,203286
ANKUB1,29642,389161
ANKZF1,25527,55139
ANLN,14082,54443
ANO1,21625,55107
ANO1-AS1,40016,100873981
ANO2,1183,57101
ANO3,14004,63982
ANO3-AS1,54190,105376599
ANO4,23837,121601
ANO5,27337,203859
ANO6,25240,196527
ANO7,31677,50636
ANO7L1,32248,101927546
ANO8,29329,57719
ANO9,20679,338440
ANO10,25519,55129
ANOS1,6211,3730
ANOS2P,6214,3734
ANP32A,13233,8125
ANP32A-IT1,25672,80035
ANP32AP1,42949,723972
ANP32B,16677,10541
ANP32BP1,24267,646791
ANP32BP2,38552,100130708
ANP32BP3,44089,100652899
ANP32C,16675,23520
ANP32D,16676,23519
ANP32E,16673,81611
ANPEP,500,290
ANTKMT,14152,65990
ANTXR1,21014,84168
ANTXR2,21732,118429
ANTXRL,27277,195977
ANTXRLP1,45004,100996567
ANXA1,533,301
ANXA2,537,302
ANXA2P1,538,303
ANXA2P2,539,304
ANXA2P3,540,305
ANXA2R,33463,389289
ANXA3,541,306
ANXA4,542,307
ANXA5,543,308
ANXA6,544,309
ANXA7,545,310
ANXA8,546,653145
ANXA8L1,23334,728113
ANXA9,547,8416
ANXA10,534,11199
ANXA11,535,311
ANXA13,536,312
AOAH,548,313
AOAH-IT1,41307,100874264
AOC1,80,26
AOC2,549,314
AOC3,550,8639
AOC4P,48869,90586
AOPEP,1361,84909
AOX1,553,316
AOX2P,18450,344454
AOX3P,19049,107126360
AOX3P-AOX2P,53766,107161151
AP1AR,28808,55435
AP1AR-DT,55391,119863862
AP1B1,554,162
AP1B1P1,297,23782
AP1B1P2,298,23781
AP1G1,555,164
AP1G2,556,8906
AP1G2-AS1,55442,102724814
AP1M1,13667,8907
AP1M2,558,10053
AP1M2P1,54978,645388
AP1S1,559,1174
AP1S2,560,8905
AP1S2P1,50752,106480305
AP1S3,18971,130340
AP2A1,561,160
AP2A2,562,161
AP2B1,563,163
AP2B1P1,55017,401602
AP2M1,564,1173
AP2S1,565,1175
AP3B1,566,8546
AP3B2,567,8120
AP3D1,568,8943
AP3M1,569,26985
AP3M2,570,10947
AP3S1,2013,1176
AP3S2,571,10239
AP4B1,572,10717
AP4B1-AS1,44114,100287722
AP4E1,573,23431
AP4M1,574,9179
AP4S1,575,11154
AP5B1,25104,91056
AP5M1,20192,55745
AP5S1,15875,55317
AP5Z1,22197,9907
APAF1,576,317
APBA1,578,320
APBA2,579,321
APBA3,580,9546
APBB1,581,322
APBB1IP,17379,54518
APBB2,582,323
APBB3,20708,10307
APC,583,324
APC2,24036,10297
APCDD1,15718,147495
APCDD1L,26892,164284
APCDD1L-DT,27152,149773
APCS,584,325
APEH,586,327
APELA,48925,100506013
APEX1,587,328
APEX2,17889,27301
APH1A,29509,51107
APH1B,24080,83464
API5,594,8539
API5P1,595,642812
API5P2,39070,728664
APIP,17581,51074
APLF,28724,200558
APLN,16665,8862
APLNR,339,187
APLP1,597,333
APLP2,598,334
APMAP,13238,57136
APOA1,600,335
APOA1-AS,40079,104326055
APOA2,601,336
APOA4,602,337
APOA5,17288,116519
APOB,603,338
APOBEC1,604,339
APOBEC2,605,10930
APOBEC3A,17343,200315
APOBEC3A_B,44196,100913187
APOBEC3AP1,43835,105377532
APOBEC3B,17352,9582
APOBEC3B-AS1,43836,100874530
APOBEC3C,17353,27350
APOBEC3D,17354,140564
APOBEC3F,17356,200316
APOBEC3G,17357,60489
APOBEC3H,24100,164668
APOBEC4,32152,403314
APOBR,24087,55911
APOC1,607,341
APOC1P1,608,342
APOC2,609,344
APOC3,610,345
APOC4,611,346
APOC4-APOC2,44426,100533990
APOD,612,347
APOE,613,348
APOF,615,319
APOH,616,350
APOL1,618,8542
APOL2,619,23780
APOL3,14868,80833
APOL4,14867,80832
APOL5,14869,80831
APOL6,14870,80830
APOLD1,25268,81575
APOM,13916,55937
APONP,53942,100419033
APOO,28727,79135
APOOL,24009,139322
APOOP1,48739,100286948
APOOP2,48740,100129005
APOOP3,48741,100131528
APOOP4,48742,100128725
APOOP5,48743,644649
APP,620,351
APP-DT,55075,118568803
APPBP2,622,10513
APPBP2-DT,55423,120017341
APPL1,24035,26060
APPL2,18242,55198
APRG1,24082,339883
APRT,626,353
APTR,44173,100505854
APTX,15984,54840
AQP1,633,358
AQP2,634,359
AQP3,636,360
AQP4,637,361
AQP4-AS1,26399,147429
AQP5,638,362
AQP5-AS1,55474,101927318
AQP6,639,363
AQP7,640,364
AQP7P1,32048,375719
AQP7P2,32049,389756
AQP7P3,31976,441432
AQP7P4,32056,100132938
AQP7P5,51836,102724655
AQP8,642,343
AQP9,643,366
AQP10,16029,89872
AQP11,19940,282679
AQP12A,19941,375318
AQP12B,6096,653437
AQR,29513,9716
AR,644,367
ARAF,646,369
ARAFP1,50824,100421741
ARAFP2,647,644000
ARAFP3,35474,285893
ARAP1,16925,116985
ARAP1-AS1,39993,100874075
ARAP1-AS2,39994,100506020
ARAP2,16924,116984
ARAP3,24097,64411
ARC,648,23237
ARCN1,649,372
AREG,651,374
AREL1,20363,9870
ARF1,652,375
ARF1P1,22500,442334
ARF1P2,39883,100420012
ARF1P3,39884,442396
ARF2P,44341,108489980
ARF3,654,377
ARF4,655,378
ARF4-AS1,51593,106144532
ARF4P1,657,380
ARF4P2,16599,170485
ARF4P3,32380,390423
ARF4P4,37628,100129023
ARF4P5,37629,100316867
ARF5,658,381
ARF6,659,382
ARFGAP1,15852,55738
ARFGAP2,13504,84364
ARFGAP3,661,26286
ARFGEF1,15772,10565
ARFGEF1-DT,55237,102724708
ARFGEF2,15853,10564
ARFGEF3,21213,57221
ARFIP1,21496,27236
ARFIP2,17160,23647
ARFRP1,662,10139
ARG1,663,383
ARG2,664,384
ARGFX,30146,503582
ARGFXP1,17252,503583
ARGFXP2,23977,503640
ARGLU1,25482,55082
ARHGAP1,673,392
ARHGAP4,674,393
ARHGAP5,675,394
ARHGAP5-AS1,20279,84837
ARHGAP6,676,395
ARHGAP8,677,23779
ARHGAP9,14130,64333
ARHGAP10,26099,79658
ARHGAP11A,15783,9824
ARHGAP11B,15782,89839
ARHGAP11B-DT,55586,102725021
ARHGAP12,16348,94134
ARHGAP15,21030,55843
ARHGAP15-AS1,40949,105373654
ARHGAP16P,19921,319102
ARHGAP17,18239,55114
ARHGAP18,21035,93663
ARHGAP19,23724,84986
ARHGAP19-SLIT1,48348,100533184
ARHGAP20,18357,57569
ARHGAP21,23725,57584
ARHGAP22,30320,58504
ARHGAP22-IT1,42944,100689073
ARHGAP23,29293,57636
ARHGAP23P1,45039,102577425
ARHGAP24,25361,83478
ARHGAP25,28951,9938
ARHGAP26,17073,23092
ARHGAP26-AS1,40792,100874239
ARHGAP26-IT1,41429,100874372
ARHGAP27,31813,201176
ARHGAP27P1,28630,146880
ARHGAP27P1-BPTFP1-KPNA2P3,52873,109286553
ARHGAP27P2,53771,440461
ARHGAP28,25509,79822
ARHGAP28-AS1,55320,101927168
ARHGAP29,30207,9411
ARHGAP29-AS1,54311,107985092
ARHGAP30,27414,257106
ARHGAP31,29216,57514
ARHGAP31-AS1,41235,100874246
ARHGAP32,17399,9743
ARHGAP33,23085,115703
ARHGAP35,4591,2909
ARHGAP36,26388,158763
ARHGAP39,29351,80728
ARHGAP40,16226,343578
ARHGAP42,26545,143872
ARHGAP42-AS1,54801,100128386
ARHGAP42P1,43940,100887075
ARHGAP42P2,43939,100130693
ARHGAP42P3,19327,266698
ARHGAP42P4,43941,254398
ARHGAP42P5,43942,100128514
ARHGAP44,29096,9912
ARHGAP44-AS1,55326,100128006
ARHGAP45,17102,23526
ARHGDIA,678,396
ARHGDIB,679,397
ARHGDIG,680,398
ARHGEF1,681,9138
ARHGEF2,682,9181
ARHGEF2-AS1,40082,107985210
ARHGEF2-AS2,55175,107985209
ARHGEF3,683,50650
ARHGEF3-AS1,40083,100874200
ARHGEF4,684,50649
ARHGEF4-AS1,55716,121853076
ARHGEF5,13209,7984
ARHGEF6,685,9459
ARHGEF7,15607,8874
ARHGEF7-AS1,39816,100874226
ARHGEF7-AS2,40717,100874238
ARHGEF7-IT1,41408,100874371
ARHGEF9,14561,23229
ARHGEF9-IT1,41401,100874355
ARHGEF10,14103,9639
ARHGEF10L,25540,55160
ARHGEF11,14580,9826
ARHGEF12,14193,23365
ARHGEF15,15590,22899
ARHGEF16,15515,27237
ARHGEF17,21726,9828
ARHGEF17-AS1,55485,100287837
ARHGEF18,17090,23370
ARHGEF18-AS1,55284,118827816
ARHGEF19,26604,128272
ARHGEF19-AS1,39996,100874233
ARHGEF25,30275,115557
ARHGEF26,24490,26084
ARHGEF26-AS1,41048,100507524
ARHGEF28,30322,64283
ARHGEF33,37252,100271715
ARHGEF34P,38086,728377
ARHGEF35,33846,445328
ARHGEF35-AS1,41292,101928605
ARHGEF37,34430,389337
ARHGEF38,25968,54848
ARHGEF38-IT1,41483,100874374
ARHGEF39,25909,84904
ARHGEF40,25516,55701
ARID1A,11110,8289
ARID1B,18040,57492
ARID2,18037,196528
ARID3A,3031,1820
ARID3B,14350,10620
ARID3BP1,54553,646555
ARID3C,21209,138715
ARID4A,9885,5926
ARID4B,15550,51742
ARID5A,17361,10865
ARID5B,17362,84159
ARIH1,689,25820
ARIH2,690,10425
ARIH2OS,34425,646450
ARIH2P1,31732,390844
ARL1,692,400
ARL2,693,402
ARL2-SNX15,49197,100528018
ARL2BP,17146,23568
ARL2BPP1,17742,399666
ARL2BPP2,31036,643898
ARL2BPP3,39447,646879
ARL2BPP4,39448,100130265
ARL2BPP5,39449,100874420
ARL2BPP6,39450,100874421
ARL2BPP7,39451,100131629
ARL2BPP8,39452,100131784
ARL2BPP9,39453,100421675
ARL2BPP10,39454,100874449
ARL3,694,403
ARL4A,695,10124
ARL4AP1,17741,387684
ARL4AP2,32379,152709
ARL4AP3,52372,107984161
ARL4AP4,52373,100420471
ARL4AP5,52374,101928788
ARL4C,698,10123
ARL4D,656,379
ARL5A,696,26225
ARL5AP1,43933,641382
ARL5AP2,43937,641380
ARL5AP3,43935,106480778
ARL5AP4,43936,641379
ARL5AP5,55001,641378
ARL5B,23052,221079
ARL5C,31111,390790
ARL6,13210,84100
ARL6IP1,697,23204
ARL6IP1P1,23178,100288702
ARL6IP1P2,44971,646348
ARL6IP1P3,44972,729790
ARL6IP4,18076,51329
ARL6IP5,16937,10550
ARL6IP6,24048,151188
ARL8A,25192,127829
ARL8B,25564,55207
ARL9,23592,132946
ARL10,22042,285598
ARL11,24046,115761
ARL13A,31709,392509
ARL13B,25419,200894
ARL14,22974,80117
ARL14EP,26798,120534
ARL14EP-DT,55517,105376607
ARL14EPL,44201,644100
ARL14EPP1,54676,107985793
ARL15,25945,54622
ARL16,27902,339231
ARL17A,24096,51326
ARL17B,32387,100506084
ARLNC1,53032,100996425
ARMC1,17684,55156
ARMC2,23045,84071
ARMC2-AS1,41008,101929716
ARMC3,30964,219681
ARMC5,25781,79798
ARMC6,25049,93436
ARMC7,26168,79637
ARMC8,24999,25852
ARMC8P1,49918,100130871
ARMC9,20730,80210
ARMC10,21706,83787
ARMC10P1,43646,389137
ARMC12,21099,221481
ARMCX1,18073,51309
ARMCX2,16869,9823
ARMCX3,24065,51566
ARMCX3-AS1,41038,100128574
ARMCX4,28615,100131755
ARMCX5,25772,64860
ARMCX5-GPRASP2,42000,100528062
ARMCX6,26094,54470
ARMCX7P,49917,653354
ARMH1,34345,339541
ARMH2,49394,101928603
ARMH3,25788,79591
ARMH4,19846,145407
ARMS2,32685,387715
ARMT1,17872,79624
ARNILA,54484,116435288
ARNT,700,405
ARNT2,16876,9915
ARNTL,701,406
ARNTL2,18984,56938
ARNTL2-AS1,49892,101928646
ARPC1A,703,10552
ARPC1B,704,10095
ARPC1BP1,54638,100288663
ARPC2,705,10109
ARPC3,706,10094
ARPC3P1,16092,87171
ARPC3P2,39431,391160
ARPC3P3,39432,729494
ARPC3P4,39434,100421973
ARPC3P5,39435,441131
ARPC4,707,10093
ARPC4-TTLL3,38830,100526693
ARPC5,708,10092
ARPC5L,23366,81873
ARPIN,28782,348110
ARPIN-AP3S2,38824,100526783
ARPP19,16967,10776
ARPP19P1,54698,646227
ARPP19P2,54699,643896
ARPP21,16968,10777
ARPP21-AS1,40785,100874098
ARR3,710,407
ARRB1,711,408
ARRB2,712,409
ARRDC1,28633,92714
ARRDC1-AS1,23395,85026
ARRDC2,25225,27106
ARRDC3,29263,57561
ARRDC3-AS1,44145,100129716
ARRDC4,28087,91947
ARRDC5,31407,645432
ARSA,713,410
ARSB,714,411
ARSC2,716,413
ARSD,717,414
ARSD-AS1,40085,100506356
ARSDP1,718,10034
ARSF,721,416
ARSFP1,722,23757
ARSG,24102,22901
ARSH,32488,347527
ARSI,32521,340075
ARSJ,26286,79642
ARSK,25239,153642
ARSL,719,415
ARSLP1,720,10033
ART1,723,417
ART2BP,51489,106481723
ART2P,724,418
ART3,725,419
ART4,726,420
ART5,24049,116969
ARTN,727,9048
ARV1,29561,64801
ARVCF,728,421
ARX,18060,170302
AS3MT,17452,57412
ASAH1,735,427
ASAH1-AS1,55603,101929066
ASAH2,18860,56624
ASAH2B,23456,653308
ASAP1,2720,50807
ASAP1-IT1,24998,29065
ASAP1-IT2,48917,100507117
ASAP2,2721,8853
ASAP3,14987,55616
ASB1,16011,51665
ASB2,16012,51676
ASB3,16013,51130
ASB4,16009,51666
ASB5,17180,140458
ASB6,17181,140459
ASB7,17182,140460
ASB8,17183,140461
ASB9,17184,140462
ASB9P1,20972,728619
ASB10,17185,136371
ASB11,17186,140456
ASB12,19763,142689
ASB13,19765,79754
ASB14,19766,142686
ASB15,19767,142685
ASB15-AS1,40904,102724555
ASB16,19768,92591
ASB16-AS1,25442,339201
ASB17,19769,127247
ASB18,19770,401036
ASCC1,24268,51008
ASCC2,24103,84164
ASCC3,18697,10973
ASCL1,738,429
ASCL2,739,430
ASCL3,740,56676
ASCL4,24311,121549
ASCL5,33169,647219
ASDURF,53619,110599588
ASF1A,20995,25842
ASF1B,20996,55723
ASGR1,742,432
ASGR2,743,433
ASH1L,19088,55870
ASH1L-AS1,44146,645676
ASH1L-IT1,41449,106478976
ASH2L,744,9070
ASH2LP1,19332,266703
ASH2LP2,53059,100422088
ASH2LP3,53060,100736411
ASIC1,100,41
ASIC2,99,40
ASIC3,101,9311
ASIC4,21263,55515
ASIC4-AS1,40960,105373885
ASIC5,17537,51802
ASIP,745,434
ASL,746,435
ASLP1,747,436
ASMT,750,438
ASMTL,751,8623
ASMTL-AS1,25811,80161
ASNS,753,440
ASNSD1,24910,54529
ASNSP1,754,389652
ASNSP2,755,442
ASNSP3,39399,100423061
ASNSP4,39400,100419423
ASNSP5,39401,100873794
ASNSP6,49876,100423060
ASPA,756,443
ASPDH,33856,554235
ASPG,20123,374569
ASPH,757,444
ASPHD1,27380,253982
ASPHD2,30437,57168
ASPM,19048,259266
ASPN,14872,54829
ASPRV1,26321,151516
ASPSCR1,13825,79058
ASRGL1,16448,80150
ASS1,758,445
ASS1P1,759,442167
ASS1P2,765,447
ASS1P3,766,158452
ASS1P4,767,449
ASS1P5,768,450
ASS1P6,769,451
ASS1P7,770,339845
ASS1P8,771,453
ASS1P9,772,454
ASS1P10,760,455
ASS1P11,761,340274
ASS1P12,762,392302
ASS1P13,763,341230
ASS1P14,764,459
ASTE1,25021,28990
ASTL,31704,431705
ASTN1,773,460
ASTN2,17021,23245
ASTN2-AS1,51175,100128505
ASXL1,18318,171023
ASXL2,23805,55252
ASXL3,29357,80816
ASXL3-DT,55290,118827808
ASZ1,1350,136991
ATAD1,25903,84896
ATAD2,30123,29028
ATAD2B,29230,54454
ATAD3A,25567,55210
ATAD3B,24007,83858
ATAD3C,32151,219293
ATAD5,25752,79915
ATAT1,21186,79969
ATCAY,779,85300
ATE1,782,11101
ATE1-AS1,49496,100130887
ATF1,783,466
ATF1P1,37691,100128159
ATF2,784,1386
ATF3,785,467
ATF4,786,468
ATF4P1,789,469
ATF4P2,34025,340600
ATF4P3,788,643159
ATF4P4,787,100127952
ATF5,790,22809
ATF6,791,22926
ATF6-DT,55826,102724329
ATF6B,2349,1388
ATF7,792,11016
ATF7-NPFF,55073,114108587
ATF7IP,20092,55729
ATF7IP2,20397,80063
ATG2A,29028,23130
ATG2B,20187,55102
ATG3,20962,64422
ATG3P1,31123,100135756
ATG4A,16489,115201
ATG4AP1,44081,106480786
ATG4B,20790,23192
ATG4C,16040,84938
ATG4D,20789,84971
ATG5,589,9474
ATG7,16935,10533
ATG9A,22408,79065
ATG9B,21899,285973
ATG10,20315,83734
ATG10-AS1,40914,100874022
ATG10-IT1,41455,100874311
ATG12,588,9140
ATG12P1,21466,100151642
ATG12P2,38605,100293948
ATG13,29091,9776
ATG14,19962,22863
ATG16L1,21498,55054
ATG16L2,25464,89849
ATG101,25679,60673
ATIC,794,471
ATL1,11231,51062
ATL2,24047,64225
ATL3,24526,25923
ATM,795,472
ATMIN,29034,23300
ATN1,3033,1822
ATOH1,797,474
ATOH7,13907,220202
ATOH8,24126,84913
ATOX1,798,475
ATOX1-AS1,55528,105378235
ATP1A1,799,476
ATP1A1-AS1,28262,84852
ATP1A2,800,477
ATP1A3,801,478
ATP1A4,14073,480
ATP1B1,804,481
ATP1B1P1,809,485
ATP1B2,805,482
ATP1B3,806,483
ATP1B3-AS1,40088,100874077
ATP1B3P1,807,484
ATP1B4,808,23439
ATP2A1,811,487
ATP2A1-AS1,51370,100289092
ATP2A2,812,488
ATP2A3,813,489
ATP2B1,814,490
ATP2B1-AS1,27883,338758
ATP2B2,815,491
ATP2B2-IT1,41309,100874324
ATP2B2-IT2,41310,100874325
ATP2B3,816,492
ATP2B4,817,493
ATP2C1,13211,27032
ATP2C2,29103,9914
ATP2C2-AS1,53167,105371374
ATP4A,819,495
ATP4B,820,496
ATP5F1A,823,498
ATP5F1AP1,827,442416
ATP5F1AP2,828,504
ATP5F1AP3,829,645443
ATP5F1AP4,23563,100129782
ATP5F1AP7,37665,442415
ATP5F1AP8,37666,392322
ATP5F1AP10,37668,100132619
ATP5F1B,830,506
ATP5F1BP1,831,507
ATP5F1C,833,509
ATP5F1CP1,834,645560
ATP5F1D,837,513
ATP5F1E,838,514
ATP5F1EP1,839,23744
ATP5F1EP2,34026,432369
ATP5IF1,871,93974
ATP5MC1,841,516
ATP5MC1P1,19815,319136
ATP5MC1P2,19817,319137
ATP5MC1P3,39506,646619
ATP5MC1P4,39507,100287755
ATP5MC1P5,39508,390424
ATP5MC1P6,39509,100505704
ATP5MC1P7,39510,100130962
ATP5MC1P8,39511,100288222
ATP5MC2,842,517
ATP5MC2P1,844,520
ATP5MC2P2,19672,319119
ATP5MC2P3,42187,100507097
ATP5MC2P4,42188,654480
ATP5MC3,843,518
ATP5ME,846,521
ATP5MF,848,9551
ATP5MF-PTCD1,38844,100526740
ATP5MFP1,849,101241877
ATP5MFP2,21540,387107
ATP5MFP3,21286,445573
ATP5MFP4,32451,654485
ATP5MFP5,33611,654484
ATP5MFP6,33612,654486
ATP5MG,14247,10632
ATP5MGL,13213,267020
ATP5MGP1,13214,53411
ATP5MGP2,13215,53410
ATP5MGP3,13216,53409
ATP5MGP4,38165,100130396
ATP5MGP5,38167,100287091
ATP5MGP6,38168,100462865
ATP5MGP7,38169,100287964
ATP5MGP8,38170,100462862
ATP5MJ,1188,9556
ATP5MK,30889,84833
ATP5MKP1,31716,100288307
ATP5PB,840,515
ATP5PBP1,39742,100422523
ATP5PBP2,39743,645973
ATP5PBP3,39744,644333
ATP5PBP4,39745,100422514
ATP5PBP5,39746,100128516
ATP5PBP6,39747,645440
ATP5PBP7,39748,124496
ATP5PD,845,10476
ATP5PDP1,31021,390581
ATP5PDP2,49624,138234
ATP5PDP3,49625,138864
ATP5PDP4,49626,246723
ATP5PF,847,522
ATP5PFP1,23933,359997
ATP5PO,850,539
ATP5POP1,54673,100132849
ATP6AP1,868,537
ATP6AP1L,28091,92270
ATP6AP2,18305,10159
ATP6V1A,851,523
ATP6V1B1,853,525
ATP6V1B1-AS1,51118,101927750
ATP6V1B2,854,526
ATP6V1C1,856,528
ATP6V1C2,18264,245973
ATP6V1D,13527,51382
ATP6V1E1,857,529
ATP6V1E1P1,859,343515
ATP6V1E1P2,860,100462844
ATP6V1E1P3,858,729435
ATP6V1E2,18125,90423
ATP6V1F,16832,9296
ATP6V1FNB,52392,100130705
ATP6V1G1,864,9550
ATP6V1G1P1,19816,319116
ATP6V1G1P2,29359,100128541
ATP6V1G1P3,37670,100462838
ATP6V1G1P4,37671,100462843
ATP6V1G1P5,37672,100462840
ATP6V1G1P6,37673,100462732
ATP6V1G1P7,39852,100874514
ATP6V1G2,862,534
ATP6V1G2-DDX39B,41999,100532737
ATP6V1G3,18265,127124
ATP6V1H,18303,51606
ATP6V0A1,865,535
ATP6V0A2,18481,23545
ATP6V0A4,866,50617
ATP6V0B,861,533
ATP6V0C,855,527
ATP6V0CP1,31323,100132978
ATP6V0CP2,40000,106478961
ATP6V0CP3,40001,442211
ATP6V0CP4,40002,112436690
ATP6V0D1,13724,9114
ATP6V0D1-DT,55268,101927837
ATP6V0D2,18266,245972
ATP6V0E1,863,8992
ATP6V0E1P1,41935,100874502
ATP6V0E1P2,41936,100874503
ATP6V0E1P3,41937,100133262
ATP6V0E1P4,41938,100874504
ATP6V0E2,21723,155066
ATP6V0E2-AS1,44180,401431
ATP7A,869,538
ATP7B,870,540
ATP7BP1,31014,100462825
ATP8A1,13531,10396
ATP8A1-DT,55392,119863863
ATP8A2,13533,51761
ATP8A2P1,39662,100422505
ATP8A2P2,39663,100533851
ATP8A2P3,42641,100874518
ATP8B1,3706,5205
ATP8B2,13534,57198
ATP8B3,13535,148229
ATP8B4,13536,79895
ATP8B5P,27245,158381
ATP9A,13540,10079
ATP9B,13541,374868
ATP10A,13542,57194
ATP10A-DT,55434,105370738
ATP10B,13543,23120
ATP10D,13549,57205
ATP11A,13552,23250
ATP11A-AS1,40645,100874205
ATP11AUN,33793,400165
ATP11B,13553,23200
ATP11B-DT,55642,105374245
ATP11C,13554,286410
ATP12A,13816,479
ATP13A1,24215,57130
ATP13A2,30213,23400
ATP13A3,24113,79572
ATP13A3-DT,48570,401106
ATP13A4,25422,84239
ATP13A4-AS1,41095,101929198
ATP13A5,31789,344905
ATP13A5-AS1,41281,100874218
ATP23,29452,91419
ATPAF1,18803,64756
ATPAF2,18802,91647
ATPSCKMT,27029,134145
ATR,882,545
ATRAID,24090,51374
ATRIP,33499,84126
ATRN,885,8455
ATRNL1,29063,26033
ATRX,886,546
ATXN1,10548,6310
ATXN1-AS1,40515,101928433
ATXN1L,33279,342371
ATXN2,10555,6311
ATXN2-AS,51838,102723619
ATXN2L,31326,11273
ATXN3,7106,4287
ATXN3L,24173,92552
ATXN7,10560,6314
ATXN7L1,22210,222255
ATXN7L2,28713,127002
ATXN7L3,25416,56970
ATXN7L3-AS1,55298,101926967
ATXN7L3B,37931,552889
ATXN7L3P1,54980,392485
ATXN8,32925,724066
ATXN8OS,10561,6315
ATXN10,10549,25814
AUH,890,549
AUNIP,28363,79000
AUP1,891,550
AURKA,11393,6790
AURKAIP1,24114,54998
AURKAP1,18611,6791
AURKAP2,18612,386665
AURKB,11390,9212
AURKBP1,18613,644233
AURKC,11391,6795
AUTS2,14262,26053
AVEN,13509,57099
AVIL,14188,10677
AVL9,28994,23080
AVP,894,551
AVPI1,30898,60370
AVPR1A,895,552
AVPR1B,896,553
AVPR1B-DT,55832,105372869
AVPR2,897,554
AWAT1,23252,158833
AWAT2,23251,158835
AXDND1,26564,126859
AXIN1,903,8312
AXIN2,904,8313
AXL,905,558
AZGP1,910,563
AZGP1P1,911,646282
AZGP1P2,912,401393
AZI2,24002,64343
AZIN1,16432,51582
AZIN2,29957,113451
AZU1,913,566
AZU1P1,49098,106480244
B2M,914,567
B2MR,915,568
B3GALNT1,918,8706
B3GALNT1P1,51302,100128857
B3GALNT2,28596,148789
B3GALNT2P1,51315,100130402
B3GALT1,916,8708
B3GALT1-AS1,40089,105616981
B3GALT2,917,8707
B3GALT4,919,8705
B3GALT5,920,10317
B3GALT5-AS1,16424,114041
B3GALT6,17978,126792
B3GALT9,53652,100288842
B3GAT1,921,27087
B3GAT1-DT,27449,283177
B3GAT2,922,135152
B3GAT3,923,26229
B3GAT3P1,35243,402146
B3GLCT,20207,145173
B3GNT2,15629,10678
B3GNT2P1,51316,100422469
B3GNT3,13528,10331
B3GNT4,15683,79369
B3GNT5,15684,84002
B3GNT6,24141,192134
B3GNT7,18811,93010
B3GNT8,24139,374907
B3GNT9,28714,84752
B3GNTL1,21727,146712
B3GNTL1P1,51317,106481968
B3GNTL1P2,51318,106480419
B4GALNT1,4117,2583
B4GALNT2,24136,124872
B4GALNT2P1,51319,106481717
B4GALNT3,24137,283358
B4GALNT4,26315,338707
B4GALT1,924,2683
B4GALT1-AS1,49910,101929639
B4GALT2,925,8704
B4GALT3,926,8703
B4GALT4,927,8702
B4GALT4-AS1,40090,100874201
B4GALT5,928,9334
B4GALT6,929,9331
B4GALT7,930,11285
B4GAT1,15685,11041
B9D1,24123,27077
B9D2,28636,80776
BAALC,14333,79870
BAALC-AS1,50461,100499183
BAALC-AS2,28595,157556
BAAT,932,570
BABAM1,25008,29086
BABAM2,1106,9577
BABAM2-AS1,44171,100302650
BACE1,933,23621
BACE1-AS,37125,100379571
BACE2,934,25825
BACE2-IT1,16024,282569
BACH1,935,571
BACH1-AS1,40008,106478962
BACH1-IT1,40006,
BACH1-IT2,40007,100874322
BACH1-IT3,16455,54147
BACH2,14078,60468
BAD,936,572
BAG1,937,573
BAG1P1,54932,392442
BAG2,938,9532
BAG3,939,9531
BAG4,940,9530
BAG5,941,9529
BAG6,13919,7917
BAGE,942,574
BAGE2,15723,85319
BAGE3,15728,85318
BAGE4,15730,85317
BAGE5,15732,85316
BAHCC1,29279,57597
BAHD1,29153,22893
BAIAP2,947,10458
BAIAP2-DT,44342,440465
BAIAP2L1,21649,55971
BAIAP2L2,26203,80115
BAIAP3,948,8938
BAK1,949,578
BAK1P1,996,600
BAK1P2,997,601
BAMBI,30251,25805
BANCR,43877,100885775
BANF1,17397,8815
BANF1P1,20252,317687
BANF1P2,23426,414169
BANF1P3,43883,100505506
BANF1P4,43884,100653423
BANF1P5,43885,101290503
BANF2,16172,140836
BANK1,18233,55024
BANP,13450,54971
BAP1,950,8314
BARD1,952,580
BARHL1,953,56751
BARHL2,954,343472
BARX1,955,56033
BARX1-DT,50673,101928040
BARX2,956,8538
BASP1,957,10409
BASP1-AS1,26609,285696
BASP1P1,39418,646201
BATF,958,10538
BATF2,25163,116071
BATF3,28915,55509
BAX,959,581
BAZ1A,960,11177
BAZ1A-AS1,55440,112268124
BAZ1B,961,9031
BAZ2A,962,11176
BAZ2B,963,29994
BAZ2B-AS1,55862,643072
BBC3,17868,27113
BBIP1,28093,92482
BBIP1P1,52781,105373509
